root	leaf_id	outcome	shard	case_key_sha256	full_record_sha256
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.completion-validation.close-ok.exact-sibling-open.retention.route-unknown-prior-quarantine.completion.excluded.callback-lease-session-or-count-invalid	excluded	194	90c653bff7e2db7048eb7a42d777c6084229fa0fcb735e172fe8453317e0922e	511ccc2e8803f4fe57bb96c2e36e7d7766661a2b920f22155a9d427d679ddac9
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.completion-validation.close-ok.exact-sibling-open.retention.route-unknown-prior-quarantine.completion.excluded.owner-poisoned	excluded	162	73bf3397b24d52ad8b5a0e271202b40dff4b4c190e491ee8a2c11549cf225733	8155141aaac66577bad784bfae49a8575655d191919876f8c69b70a98f0730ef
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.completion-validation.close-ok.exact-sibling-open.retention.route-unknown-prior-quarantine.completion.excluded.route-identity-mismatch	excluded	085	2905d9005bed14da653c4a2b99094620ee38120ba520c27d47eed2baa85ffae9	20cdc2ed29ec1185b700e22163a682794666cd8e856d7af5d29fb7385d3f9048
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.completion-validation.close-ok.exact-sibling-open.retention.route-unknown-prior-quarantine.completion.excluded.state-shape-invalid	excluded	251	d36a5e603672cb694eaeb6803042e4101d790c0ed581d4a40b6451fc2c8fc7f2	5e400408f66c9df0ee05f0beff178cc234d29fabbda9ba730d8b0130529fafe5
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.completion-validation.close-ok.exact-sibling-open.retention.route-unknown-prior-quarantine.completion.excluded.succeeded	excluded	242	3840a65caee79767fe23cdcf425aa7448cc5b8a58ef6b104ab9d92021490fb32	a71e83aca031563298e3131b108ff09b394f2602612a477022423864a8159493
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.completion-validation.close-ok.exact-sibling-open.retention.route-unknown-prior-quarantine.terminal.route-unknown	terminal	202	746817a24c4c66f9974814c21d2c167e4851831fc05ae164123c8e4132eb2ab5	892f03438a7dc8249cad64a521a00bc6414d8a5136b97ad9c34d92137275a519
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.completion-validation.close-ok.exact-sibling-open.retention.succeeded.completion.excluded.callback-lease-missing	excluded	174	f24849ecc01e19b82015f5de8d6e7f94bdc52b913bce708d38e03ca905750340	7333556224447084411ae9c4539f869b67a1ec5da6c5ef0bff341a8559bd2647
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.completion-validation.close-ok.exact-sibling-open.retention.succeeded.completion.excluded.callback-lease-session-or-count-invalid	excluded	246	8d3b3a2df9e2c76ac7bdc91a2b9587aaf73c662e24c6c1840ff10d6caa4ac34d	475bdec6b5cea1caf549d5cc765aee2f12888a557ef091cc6b68d1844c0d0d83
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.completion-validation.close-ok.exact-sibling-open.retention.succeeded.completion.excluded.owner-poisoned	excluded	027	01216f2b8d9acc4f4ad60ce4055448b6a5adb56a5e0d2b80cae883e672cf301f	345b3d297e39b5bc4681cf18007cf474a3c8c9af79e3a19ba1490a94b36b27f9
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.completion-validation.close-ok.exact-sibling-open.retention.succeeded.completion.excluded.route-identity-mismatch	excluded	199	51628d7047b395ea15a7f41924169881ddbd32d1920f0c27ba3156b2dc54fa04	c0ab9efa43209318b90c2c9970c2ba7a52389df2f10a4d6e4a7a386e5909bc14
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.completion-validation.close-ok.exact-sibling-open.retention.succeeded.completion.excluded.state-shape-invalid	excluded	047	edab2a99151e5b955ea627c1a76a7955d1203c15a1ed527650e3c58ca6ce0d86	ab53ccb8f9b7f31db08f6413074c9c1e4380770eba763ea1f1d1ff2af3231e59
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.completion-validation.close-ok.exact-sibling-open.retention.succeeded.completion.excluded.succeeded	excluded	099	be4f197f1533560659610b20d9b9766f74a41e58cd2b9ac199547acb89e8ece7	3cbce0aad17c93beb65e8b96f74e283674c6e783d9fafea00dd0780181178f7b
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.completion-validation.close-ok.exact-sibling-open.retention.succeeded.terminal.route-unknown	terminal	068	ee5daddf5713d19c9c75178d10632704d6becda2dc991ec39c96d02446d89922	f45a2ac42dd709413c4327e801745a7f833bf4a11dc0b8d6ac0163d55d5425bb
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.file-validation.close-failed.file-close.retention.excluded.identity-mismatch	excluded	199	77f41f81c9c43e4347a5834d52a9d896d14221ced941504ce4df42168cf9649d	3a755f8f25814444bf87b952c2eaa888bac2031386d33a0693f2983faf358cb7
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.file-validation.close-failed.file-close.retention.excluded.owner-poisoned	excluded	137	5cd4360ebc5ef91388d5e98898bdc215ab8dfc2a0b49080586a35758f6317424	ff0fe33b2e344e8be2e47ea716cfada27957bd53f9ac75b7590cec534a828491
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.file-validation.close-failed.file-close.retention.excluded.validated-route-disappeared	excluded	101	7471abf6c95cbdb83d08d6dd7150b772537c1ee20684f397ab1be6bcd39a815e	a4463256e941b8efad21c73e7968c8f17de20a0f61b5c4b8c79a0868188285e8
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.file-validation.close-failed.file-close.retention.route-unknown-prior-quarantine.completion.excluded.callback-lease-missing	excluded	010	fb399163ee10841191e3da6f4b426bebd048e4421fddd3b4826cf0e7365334a0	d980dfd1a7f306cdada925f25a64e79528f8c26cd2f18556fcd19af7e9cdfba0
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.file-validation.close-failed.file-close.retention.route-unknown-prior-quarantine.completion.excluded.callback-lease-session-or-count-invalid	excluded	164	f0f3968b08591a972a0f55fb0415a746dbcc749f7c961490865765f579c11330	f6cfed6685edb7ef4c9fb94d82975af9b8fb32c679e972c1a66bb2188d8d3c83
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.file-validation.close-failed.file-close.retention.route-unknown-prior-quarantine.completion.excluded.owner-poisoned	excluded	192	e15101c6f7cb063eb6b63a18f6be2131400cb32357bcb1ca8ee8130491248f1e	e2b1a9a6d2411f80c7bd4f527eb6a333b7fe0a34384fdab050c0529b3ff637ab
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.file-validation.close-failed.file-close.retention.route-unknown-prior-quarantine.completion.excluded.route-identity-mismatch	excluded	248	0b51f0038f177c3c003345a42e2f93e5fe8346b6d8a9ddbbc78bf9c828c8d7ea	a7267077c2c4523436d3e31bc0e70f06b835595e8dd6b4631ea277501a1e395d
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.file-validation.close-failed.file-close.retention.route-unknown-prior-quarantine.completion.excluded.state-shape-invalid	excluded	061	18beaede0322297a13a2f9cffca48da6bd8cfd5ce53d99c1b9d2768f714e1f60	d648f4f24b990362e4d5db6eaf33df6f691d6c74fd281ec6ee234412002da944
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.file-validation.close-failed.file-close.retention.route-unknown-prior-quarantine.completion.excluded.succeeded	excluded	108	b10c03e4313214d8b59b3d0f7ccb0c180e7a3c7d71d9ca122a9552039559db32	85ef4e6178a054424bd87b0354d7a55484aa0970fa3b77d2f20a005f0bea9e53
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.file-validation.close-failed.file-close.retention.route-unknown-prior-quarantine.terminal.route-unknown	terminal	097	60fdf18dd101d340b8825a771ee6a9f92f5aea190a80b105486d38266ccfc08a	0ff6118908bb2dccb857ad03dd932581b8c0fab96545f7b4fbebd4104ba71c08
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.file-validation.close-failed.file-close.retention.succeeded.completion.excluded.callback-lease-missing	excluded	075	2ba98d8675538937a1c3352a3da6aff6794c53ab7a7e078d7485e54ade3d5522	2c0ecbbb72f97a804e5919e94edf157c2b943a8629aaee9093829ad4730b3e9e
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.file-validation.close-failed.file-close.retention.succeeded.completion.excluded.callback-lease-session-or-count-invalid	excluded	186	5426f5ee19f2ae4c4080c4f1182e01f0adc3c7b31bdeceb22aa34d11c9f81a8a	681ed8bb859569be74d9ed7eb576333d76a88fd7938ad049ec28895a1439c545
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.file-validation.close-failed.file-close.retention.succeeded.completion.excluded.owner-poisoned	excluded	023	f90d71df783f7ac1a2ff40faa9b2155261ffacf68ddfb120b1eb9a4b6c134dd3	0cb6e0cde68cf7f0f9c4113fa60645092b0ca3edcd7f8b982ebdc7a195cdce97
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.file-validation.close-failed.file-close.retention.succeeded.completion.excluded.route-identity-mismatch	excluded	221	4f1f1c1ecff3248d735a9d443e8c181ffc4e8d9aed78755d22bf9daba48ffaa3	fa639e6aab1194728683f9924093acbbd3a51115bd54adf989f7ff642865ff63
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.file-validation.close-failed.file-close.retention.succeeded.completion.excluded.state-shape-invalid	excluded	219	32849253915fb07ea4e41b58847d5eda668789bba03c61d9c960030aede556ec	c965d6a14b53503f7875d4783276a8b632c361f6b904baa30b8fd4efa04632c3
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.file-validation.close-failed.file-close.retention.succeeded.completion.excluded.succeeded	excluded	008	0876b67b254b4bbf34710475d570a200a13bdaba6bcec021c1c7e77fce5ed9fd	d32602703bdf5e0a050df5ac70bcb1eab87928220e5c8594d167dba88efd42db
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.file-validation.close-failed.file-close.retention.succeeded.terminal.route-unknown	terminal	180	f6b966d32447eccc36a5c5c73b918b7b5072026ca124e82ced48445a8d3ccfa2	29a4670e304a0fb379e64b9d0db5f4a58427b53bfaf7c0ffa6d4cfe1000ee6af
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.file-validation.close-ok.exact-sibling-open.retention.excluded.identity-mismatch	excluded	046	c98cc8283003d2ff76109b2906c5d8fe3487999672cbcd09eb330c9f5ba00d86	10fb5c3a34c76497e89d34628957f21ac1039093568b0d1e85a023c5c06fe860
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.file-validation.close-ok.exact-sibling-open.retention.excluded.owner-poisoned	excluded	093	3b050c898991b7bcc067705a4e577d1089bff2ed18db6d3fcc0890716c478e3f	e03fa89ff6db57aec3cfb7aabddb3e793a378f2df0ce81bab8000d601547bbcb
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.file-validation.close-ok.exact-sibling-open.retention.excluded.validated-route-disappeared	excluded	030	0d4bcba77584dd562863163d9fbac6633c97856731f6c1d7a31278adb6eeea92	ca73efe8b4c238ebe71624a6919272bf42175a052c836e14182a7bb4264a619b
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.file-validation.close-ok.exact-sibling-open.retention.route-unknown-prior-quarantine.completion.excluded.callback-lease-missing	excluded	251	45813a8ec22a4a4e944e155f36b47e5271a6413088b4312520b117874d40acab	2925e05beb4b89991bf2e2361cce0584c3f063e7b54ccd20408b338d19771f55
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.file-validation.close-ok.exact-sibling-open.retention.route-unknown-prior-quarantine.completion.excluded.callback-lease-session-or-count-invalid	excluded	213	63837c0a055e1bccfaf6d5580fdc86a3fdb9cedf501c9e6d0da048a609a2553a	72c2774515344673b18d001c3b2a43f5ce722a882ce5b77bf436785ee2662fef
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.file-validation.close-ok.exact-sibling-open.retention.route-unknown-prior-quarantine.completion.excluded.owner-poisoned	excluded	056	68c77d7f8e60041dbc38bf8419c79bda6461044d7632f6f795ad1685d76f93f8	85d5428a1b05509fbb2484861d1139e6c16c5d1d8ccbfcb2558f26ed635db839
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.file-validation.close-ok.exact-sibling-open.retention.route-unknown-prior-quarantine.completion.excluded.route-identity-mismatch	excluded	203	3001caed91d09de8d7959aef1fa32d66fb6cbb427c8fe8e169bffc800d3f6a23	53ee45e68a2b9dba96981345ea399fbec78ea56817c1fd9c16318c159a47e336
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.file-validation.close-ok.exact-sibling-open.retention.route-unknown-prior-quarantine.completion.excluded.state-shape-invalid	excluded	026	59953dabdf7d70183663855c94411d3c9e8dbcd96cb89ffa2ae68f381d0e88de	f95807a908657c8a5f93b0fbdd78227cf72e2f46b521697b01213909bb1d5923
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.file-validation.close-ok.exact-sibling-open.retention.route-unknown-prior-quarantine.completion.excluded.succeeded	excluded	125	2f1bcf6d95d85c9a50f1a412fe923a72e3311f7db8f25b0e05c18d0669959052	c9c2356d8123bce17c1415a13521e65a2be357af946ae3a93d30c96fad27cc9f
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.file-validation.close-ok.exact-sibling-open.retention.route-unknown-prior-quarantine.terminal.route-unknown	terminal	250	c9afe1074c3928ccec7cbd612eae4ce39cf6a069b412aeebbacc659de1b38c78	cd2abce617fd9225b621372244da3ce56c329e565090cc8bb04d9c0ca116bf65
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.file-validation.close-ok.exact-sibling-open.retention.succeeded.completion.excluded.callback-lease-missing	excluded	105	a3c41e12efb8cdeac0a79e13a1dd956215abe01ab89da10e7c8d0d13e521ad60	d87715249e9b3facd590d6d04ca47bd78e65f2981ca868ecf9abe98f58c48b74
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.file-validation.close-ok.exact-sibling-open.retention.succeeded.completion.excluded.callback-lease-session-or-count-invalid	excluded	238	e4341187c2aa73f6a78f28c5d78d1b680891d9d401e005bfe8c1cf0ca80fc6ab	0d0377275a6f1bd95841564a364a11143f18fb7a9807faf6d43250959bbbd8cd
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.file-validation.close-ok.exact-sibling-open.retention.succeeded.completion.excluded.owner-poisoned	excluded	052	a9105e9b9590524a8a8bc41d72e2b96f23ac036a5a7aab832285b644fae47537	b39b53a066d50c0ce3d7720c6f63ace3242c34de6fe1ef03dfb6fe46ce15704d
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.file-validation.close-ok.exact-sibling-open.retention.succeeded.completion.excluded.route-identity-mismatch	excluded	160	950bb57fb054a8820adfb02755bc21c79c5941aa7c864b462335dcca21f70d45	69b8505ea1c590bd4c28bc8b5649cd43d6179a92486f6fc6bbcb3b0d00fd87a3
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.file-validation.close-ok.exact-sibling-open.retention.succeeded.completion.excluded.state-shape-invalid	excluded	018	0c9d462762a4cc3568e73190681eeff33338082b845406cf1b8d9612af7df1d2	7b30173a6e262ca9f0bc165f87b837851d0cb954df6bb8b0007f85b5d374db04
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.file-validation.close-ok.exact-sibling-open.retention.succeeded.completion.excluded.succeeded	excluded	201	5a9a9c522f01e63b660a6d8bec3ac0beed9c8d96c3b5a95d91073b80d4ea368d	f1879111483785ffa35251789f681012d4972ccd49fe3a0f52a7d946469b9f72
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.file-validation.close-ok.exact-sibling-open.retention.succeeded.terminal.route-unknown	terminal	053	aae29336ed4ddbca8de83109d5c0df5750a7eacd1ff9e295a3bad7e226a9f0b0	127c1cbb94cb22c92fe826ea011c5d475bd10e6df826e2b5b9b1daddc45b71be
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.parent-handle.exact-sibling-open.retention.excluded.identity-mismatch	excluded	024	ddbef6a14d434df5cce1d2fd1f8d64b8651bb43b25bdb5ef1097f4f6fa162229	19d2d3a67edecf6c5843f69e39ca2af5e14d98adcae6bf413cd9b4908d0ce020
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.parent-handle.exact-sibling-open.retention.excluded.owner-poisoned	excluded	065	442178ce8998eb2ad3a0752670d9b6f4ac7d325366d6264fd9d95616be246785	fee1fa4b7511a081fe7b1332f532c6015932ba5786533f453dcd9558c16ff776
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.parent-handle.exact-sibling-open.retention.excluded.validated-route-disappeared	excluded	225	e08a64b7e1a9dafd0e24607187c51c9eb3d38b1337db90676ef15c0498b1041f	a5fdee8485c78e0faaa03d9395e4b809b1d023fd10d879e50bf41e9b15f0c272
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.parent-handle.exact-sibling-open.retention.route-unknown-prior-quarantine.completion.excluded.callback-lease-missing	excluded	133	3df8bbfbd89fe212638258e19479528080eb21375d47b9669ee2c5cb926f1b28	87bcbbd3f5e7d9ea6989da22de0a09c1eb8c4add487f6a3acd57aa1e8e351d21
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.parent-handle.exact-sibling-open.retention.route-unknown-prior-quarantine.completion.excluded.callback-lease-session-or-count-invalid	excluded	010	212d3eaf92a66e7729b5c9824445430f6f3d0f1c8c9b45c2f4b507e80a9b7d8e	477c56803742ca37035e069b9ed9a77717fc100831fdbe8df7d47ed549a3da09
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.parent-handle.exact-sibling-open.retention.route-unknown-prior-quarantine.completion.excluded.owner-poisoned	excluded	072	a47105e9a0a46e913b7dd05a682c0b54862f05aae2325b777221244f70353d3e	8c794e67ef549bf793a69a85f96b94ebc11aa8bc7f91d1d7d60f69723f4ecd60
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.parent-handle.exact-sibling-open.retention.route-unknown-prior-quarantine.completion.excluded.route-identity-mismatch	excluded	042	d67dac7a0d307f6b437b9ac117ad3a39a5c764cfb6beae877e3a526b215012ab	393356f55dfcd7342b4da86f64a11048d46d3e7e7f68315aeeef3dc62238f33d
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.parent-handle.exact-sibling-open.retention.route-unknown-prior-quarantine.completion.excluded.state-shape-invalid	excluded	111	4fbd216b483ee14b561a9e29bd92b8af57381feb2c98c122e7e5e86bfc87f920	4b420615dedbb966330a8a3d8b3c5c2a82ba5aaa846216d1dce08701d131f433
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.parent-handle.exact-sibling-open.retention.route-unknown-prior-quarantine.completion.excluded.succeeded	excluded	167	9bb841f996d2dc2a90e608e5cc2b6a8bba348092068cd68cdc09e969bad56a40	d9070ffa41b2b6afea7a194cacc82a80261d12c84e973ee6ac8576bf988f9ed9
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.parent-handle.exact-sibling-open.retention.route-unknown-prior-quarantine.terminal.route-unknown	terminal	169	4392c453f292db98372deefeb95013610d2ebfb8c97f802405a92145728ff785	74394cb16fe431dfe68389aee565751a39fbd2f2294cf4c11725896bf372ba87
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.parent-handle.exact-sibling-open.retention.succeeded.completion.excluded.callback-lease-missing	excluded	223	0897580fe0e0deb51878903c2f7f8e8f0451308f02ec4988034217d8ec4ffe6c	8b995838385c0563c2af7f62189d3061f59e46a071d12c4a61c22e381f968365
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.parent-handle.exact-sibling-open.retention.succeeded.completion.excluded.callback-lease-session-or-count-invalid	excluded	216	df0bba8e96c03c0e74c10e5ebfa400ac23631bdf418077745aa42a3665375e8d	45a3250d663bbe0e9cd9428317d29b3f758541e17bebb35dac2b66e28da439fd
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.parent-handle.exact-sibling-open.retention.succeeded.completion.excluded.owner-poisoned	excluded	176	aebe410d3f84cb49ee3e5778e0c5133b2748e624f840c292e84721e9cea9c5ab	c90db9f086e79f75e136e0c1567c185186c567d0e30a15c4e5f8d00db083cbc0
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.parent-handle.exact-sibling-open.retention.succeeded.completion.excluded.route-identity-mismatch	excluded	108	65e804eca98cc821eb8a84c6def2cd1653ef236ea7480deefe73d1a9cdb64696	d6fc17f1b0775014754d22c3b0b7872cca73cdd461a7898426828614e4c7e947
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.parent-handle.exact-sibling-open.retention.succeeded.completion.excluded.state-shape-invalid	excluded	154	a4391c5a7bb7362f8c8b623fb24271b9e8d59edd7423876fa7b08b664d725b3b	9e3e1e514b9c972afae0d826de2fc91638fe45e2182f0c0b3eb9e184dd5d208a
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.parent-handle.exact-sibling-open.retention.succeeded.completion.excluded.succeeded	excluded	041	81504993f883e1cd40b0a9c6c50c328eb4a5c30221d6c16f1f77744c5d999241	b75efeb589414c815637c7883821484d26ef2d025d7468b6fc302fbccf64a5cc
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.parent-handle.exact-sibling-open.retention.succeeded.terminal.route-unknown	terminal	226	be7bab3dbf248bcdecefd28fe628c57d171cbe4312bff1f210d628e7796098f0	8c09aa51a336f8b3efa6663792e227b6efd93b94eb70c2fdcc27526375098614
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.parent-validation-after-open.close-failed.file-close.retention.excluded.identity-mismatch	excluded	106	72461ccec3cfbb939c906c31aac218072397d9ace72ff6bc83420cd9fcf45108	710650681dbc77608d26709a136da6f46e2938534afc99248a8c0a2b84a3c51b
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.parent-validation-after-open.close-failed.file-close.retention.excluded.owner-poisoned	excluded	059	39133e45d326ee02a59d48e80a37a23aa35ba4f4ee0eadf30458e83bf71b1e8d	60de7564a5c5920c1a1b54e34f1a0a45e8f79f2c09b4a5f08c5632d7d0fca258
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.parent-validation-after-open.close-failed.file-close.retention.excluded.validated-route-disappeared	excluded	037	36327d6a7729fb4c00dd35379b542ba5c30bae85d3da82ffd0fc1dbc8c51d22b	eb85f504cdb905a00fbf69835d03ebcb11134f4ac5fd446676c98893e323994c
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.parent-validation-after-open.close-failed.file-close.retention.route-unknown-prior-quarantine.completion.excluded.callback-lease-missing	excluded	212	24733e5ce8f40a3ba89a915ffc657c52eb792a0287bc5f97b5cc51a9e5492aa1	0435e6dbbb527a1c4df4cd61a04427f18c5977c4d6cfe87ae194386ef2270138
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.parent-validation-after-open.close-failed.file-close.retention.route-unknown-prior-quarantine.completion.excluded.callback-lease-session-or-count-invalid	excluded	043	89b9ccef7b26fe63fb10636fc9df7e7554a7b0656289bee0c52ceea90cd5ca1a	b801105a63b05d015ebb005c37b441dab3ea1fa18302f6d214900451b3a28932
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.parent-validation-after-open.close-failed.file-close.retention.route-unknown-prior-quarantine.completion.excluded.owner-poisoned	excluded	089	7da8f677f75436e1ae0a309f28335a7083ab343c014460aedf14614384aa0549	75c4b3b1c224cf2ac5fbbd13ebe91dc47d8a2489c7dbb31a84138116f44ea6bd
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.parent-validation-after-open.close-failed.file-close.retention.route-unknown-prior-quarantine.completion.excluded.route-identity-mismatch	excluded	242	f40952eda7dab7918e3f4ebdb465c4647cd25c8549b7ae74a0083360484297f0	881033017d84a1411660dde8e03474a3fd0c5be036db927a5321153a12d4e6d2
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.parent-validation-after-open.close-failed.file-close.retention.route-unknown-prior-quarantine.completion.excluded.state-shape-invalid	excluded	173	6eafca4acd1e5f918d8d93cdc7c1790bb43ca035f36fe0d89bcac4119643c85d	f3b2c8b4d9b65c5ae949ec80a1f8801f950a4a4349022710d3971fb8dff3b8db
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.parent-validation-after-open.close-failed.file-close.retention.route-unknown-prior-quarantine.completion.excluded.succeeded	excluded	043	18538bf0d7aff71200d0f09be8336b66d15de83cbd56a8f1a270b43a1a2315d5	5888a1f6a7d38ced1349985d9a9943d7ceae0b181a5fff2c9350e89f105ea5ec
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.parent-validation-after-open.close-failed.file-close.retention.route-unknown-prior-quarantine.terminal.route-unknown	terminal	067	d940545d76a06e6a8ce210215075fa14cb714c04feb5efbd090f19dfa60898f7	2ce4581883671bfea5b8e8d93a29550021dcfaa9f1f496b0a6c54d163fa36b7c
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.parent-validation-after-open.close-failed.file-close.retention.succeeded.completion.excluded.callback-lease-missing	excluded	218	f509b4eef3af03a78b8b8975190fc1bf950c54b6570699990f8007627edeec32	aa89aec33c17f48a1a416d8bdaa37a00d9a5d52adcf539ec32f0b6cce6e552e8
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.parent-validation-after-open.close-failed.file-close.retention.succeeded.completion.excluded.callback-lease-session-or-count-invalid	excluded	094	662653881d87b366d90d5c81ce15436bb2ca120edf09e00cf37e102e977f9751	de7049a33ae13d4bd167400615dbde480c38e2653c49631a351d635c29e5a169
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.parent-validation-after-open.close-failed.file-close.retention.succeeded.completion.excluded.owner-poisoned	excluded	057	e133cd7b31807f72d348a9e66eb59aa26667e61c96def77a10db42979afd7b94	e0fc43065ccef214a834060e64b2c91274ec5d481162a7a37f11b51772b034ae
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.parent-validation-after-open.close-failed.file-close.retention.succeeded.completion.excluded.route-identity-mismatch	excluded	060	dd5820bb10b5e951012264809eb720f1ce7130a11285a11b1ab1797dd282b83d	01f927bf68ac4ddc9dc7d62483b348865afd4d39d94279bf8130659a1f63a480
lock	lock.request.lock-exclusive.first0.count1.mask01.native-acquire.initialization.projection.open.parent-validation-after-open.close-failed.file-close.retention.succeeded.completion.excluded.state-shape-invalid	excluded	242	547da8db40160ecf7a5519c77d06f519a653edf7ec0c79af9ddd5cb3fc9ac5fe	ad06dfb8cbd49405da686567498174fd873792ec121b0d9d40bec01ec88f79b9
